1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,,,,
Ticker,EPS LTM,EPS - most recent FY,EPS Est current FY,EPS Est FY+1,EPS Est FY+2,EPS EST NTM,EPS EST NTM+1,EPS EST NTM - 30 days ago,EPS EST NTM - 90 days ago,EPS EST Current Qtr,EPS Est Next Qtr,EPS surprise last qtr,Sales LTM,Sales - most recent FY,Sales Est current FY,Sales Est FY+1,Sales Est FY+2,Sales EST NTM,Sales EST NTM+1,SALES EST NTM - 30 days ago,SALES EST NTM - 90 days ago,SALES EST Current Qtr,SALES EST Next Qtr,SALES surprise last qtr,EBITDA LTM,EBITDA - most recent FY,EBITDA Est current FY,EBITDA Est FY+1,EBITDA Est FY+2,EBITDA EST NTM,EBITDA EST NTM+1,EBITDA EST NTM - 30 days ago,EBITDA EST NTM - 90 days ago,EBITDA EST Current Qtr,EBITDA EST Next Qtr,PRICE,SO,MKT CAP,EV,ND,Gross Profit LTM,EBIT LTM,Stock Option Expense - LTM,Stock price - LTM High,Stock price - LTM LOW,ROIC 1 YR,ROIC  3YR,14 day RSI,SI % of float,SI Days to Cover,Insider % ownership,Insider Purchases,Insider Sales,Accruals abs,acrcrurals %,FCF,Consensus Price Target,Next Earnings Date,Next Earnings Date Time of day,LAST Reported FYE,FYE,LAST Reported FQ,Total assets,1 month volatility,2 month vol,3 month vol,1 yr Beta,3 yr beta,5 yr beta - monthly,5 yr beta - weekly,EV/EBITDA - NTM,EV/Sales - NTM,P/E NTM,3-YR AVG NTM EV/EBITDA,3-YR AVG NTM EV/SALES,3-YR AVG NTM P/E,3-YR MEDIAN NTM EV/EBITDA,3-YR MEDIAN NTM EV/SALES,3-YR MEDIAN NTM P/E,3-YR MIN NTM EV/EBITDA,3-YR MIN NTM EV/SALES,3-YR MIN NTM P/E,3-YR MAX NTM EV/EBITDA,3-YR MAX NTM EV/SALES,3-YR MAX NTM P/E,52 week high,26-YR AVG NTM EV/EBITDA,26-YR AVG NTM EV/SALES,26-YR AVG NTM P/E,26-YR MEDIAN NTM EV/EBITDA,26-YR MEDIAN NTM EV/SALES,26-YR MEDIAN NTM P/E,26-YR MIN NTM EV/EBITDA,26-YR MIN NTM EV/SALES,26-YR MIN NTM P/E,26-YR MAX NTM EV/EBITDA,26-YR MAX NTM EV/SALES,26-YR MAX NTM P/E,,,,
GEN,,,,,,2.8008454,,2.774034,2.7119176,0.633617,0.65387374,1.5667282,4473,,,,,5154.5347,,5132.037,5006.162,1226.3804,1238.6354,2.1679235,2067,,,,,2550.767,,,,596.5161,609.89056,25.41,,,,8000,3352,,,,,6.157234511,15.0568057,54.60993,3.486012047,3.306549,,,,,-0.04396714893,1300,34.375,2026-02-05,4:05 PM,,,,16051,0.22939953,0.22305063,,0.7905933,1.0047426,1.0840226,,9.352418,4.6281266,9.072261,10.1643723,5.636719054,10.30847435,10.2654665,5.63116035,10.446493,8.058965,4.597383,7.5675564,12.049709,6.8674917,13.334749,32.215,,,,,,,,,,,,,,,,
GENI,,,,,,0.10702919,,0.07883575,0.07110034,0.032776732,-0.030580115,-1638.2034,604.524,,,,,799.7299,,781.8203,734.50226,#Calc,#Calc,6.0595684,-59.99,,,,,185.00774,,,,#Calc,#Calc,9.67,,,,-177.616,130.497,,,,,-10.93084731,-43.06050362,#Calc,#Calc,#Calc,,,,,-0.1740271729,65.22,15.625,2026-03-06,Unspecified,,,,1049.1,0.4503751,0.5215129,,0.866515,1.2983662,1.8092659,,12.507416,2.8934379,90.34918,16.45847859,2.923352989,647.5150796,16.3451145,2.92483545,207.0757,11.938077,1.5623821,90.028854,24.56562,4.5252047,21518.566,13.7296,,,,,,,,,,,,,,,,
GEO,,,,,,1.2359315,,1.2097374,1.7110685,0.2575,0.22,8.695652,2531.574,,,,,2943.914,,2932.5574,3015.036,#Calc,#Calc,2.7022479,607.531,,,,,522.42786,,,,#Calc,#Calc,18.55,,,,1446.327,515.949,,,,,0.9596966923,2.389975392,#Calc,#Calc,#Calc,,,,,-0.02894591196,26.344,30.20000076,2026-02-12,Before Market,,,,3809.273,0.3529526,0.3304969,,1.006009,1.3490698,0.7265985,,7.736078,1.3728466,15.008922,7.145316625,1.482815095,12.17749156,6.95715165,1.37960045,12.0622935,5.2641926,1.1244974,6.3561773,10.950935,2.3233175,21.355787,33.84,,,,,,,,,,,,,,,,
GEV,,,,,,13.511746,,12.732715,11.660297,2.9136481,1.7988238,-2.0479937,37672,,,,,42493.375,,41796.668,40620.305,10175.874,8766.798,9.031413,3728,,,,,5653.702,,,,1270.6909,846.23505,657.78,,,,-7945,7408,,,,,16.68727488,6.12400535,61.024,2.654210576,2.4588623,,,,,#VALUE!,2473,801.6929321,2026-01-28,Before Market,,,,54398,0.3825994,0.61098465,,1.4492736,1.4044348,1.301148,,30.781158,4.095403,48.682087,26.5046858,2.618181468,47.34640745,27.491192,2.3961552,48.7478085,13.568177,0.9018323,29.045658,39.906364,4.614558,64.79029,731,,,,,,,,,,,,,,,,
GFF,,,,,,6.221693,,6.1385818,6.308732,1.3314285,1.2457143,1.8942307,2519.926,,,,,2554.465,,2547.0935,2542.6257,#Calc,#Calc,4.8639374,286.397,,,,,545.6455,,,,#Calc,#Calc,83.51,,,,1492.955,1036.933,,,,,2.909170804,0.9632733055,#Calc,#Calc,#Calc,,,,,-0.1041737723,305.005,102.8333359,2026-02-03,Unspecified,,,,2063.637,0.3254501,0.3181644,,0.712252,1.1632398,1.2544951,,9.881176,2.1106646,13.422392,8.853147885,1.72649599,11.64889473,8.9783365,1.83760095,11.843121,6.6246576,1.0276988,7.7722497,10.814726,2.2086866,14.979852,86.11,,,,,,,,,,,,,,,,
GFS,,,,,,1.8715991,,1.8359543,1.923955,0.47485375,0.34562486,7.839221,6791,,,,,7169.4463,,7120.175,7158.069,1803.2993,1608.4022,0.7317762,1329,,,,,2485.3677,,,,629.03436,525.212,42.85,,,,-1621,1631,,,,,-2.07777952,4.04395703,83.52273,15.06369058,4.2158394,,,,,-0.1012794441,1066,40.47052765,2026-02-11,7:00 AM,,,,16708,0.496891,0.43126186,,1.3991524,1.6700681,1.4845773,,9.007178,3.122438,22.89486,9.413124338,3.474700499,23.77283858,9.6435135,3.5576769,23.041941,6.3543115,2.1886075,15.990151,12.304843,4.9265537,38.22294,47.69,,,,,,,,,,,,,,,,
GGG,,,,,,3.1974032,,3.1700778,3.1419718,0.7656573,0.7349544,-1.0949758,2192.12,,,,,2350.33,,2344.3206,2325.205,#Calc,#Calc,-3.3312805,713.935,,,,,756.2462,,,,#Calc,#Calc,86.55,,,,-555.485,1145.768,,,,,20.11760974,23.91470869,#Calc,#Calc,#Calc,,,,,-0.05607507932,623.174,97,2026-01-26,After Market,,,,3232.95,0.21828287,0.21281021,,0.78560436,0.8717437,1.0833224,,18.563843,5.9731336,27.068842,18.37353232,5.996891765,26.51387252,18.4159325,6.03448605,26.5726395,15.66384,5.0771437,22.506172,20.937803,6.9366894,30.188538,89.67,,,,,,,,,,,,,,,,
GH,,,,,,-2.640019,,-2.7548723,-2.8157904,-0.7711787,-0.7220382,6.2843695,902.569,,,,,1256.8344,,1227.4956,1101.9854,#Calc,#Calc,12.557645,-354.107,,,,,-137.99321,,,,#Calc,#Calc,114.75,,,,746.363,575.461,,,,,-32.91282163,-30.99047935,#Calc,#Calc,#Calc,,,,,-0.1025274883,-274.522,123.6363602,2026-02-19,Unspecified,,,,1276.786,0.4244543,0.42643616,,1.2518066,1.5425267,1.5906137,,#N/A,11.988824,#N/A,#N/A,6.030559218,#N/A,#N/A,5.67527815,#N/A,#N/A,3.0208945,#N/A,#N/A,12.24916,#N/A,120.74,,,,,,,,,,,,,,,,
GHC,,,,,,69.3637,,66.90069,63.47466,14.05,14.64,148.53072,4906.346,,,,,5388.73,,5234.0474,5172.6465,#Calc,#Calc,4.499019,1375.806,,,,,483.75287,,,,#Calc,#Calc,1172.12,,,,-67.893,1384.025,,,,,13.78313407,6.564393828,#Calc,#Calc,#Calc,,,,,0.02971833093,355.968,995,2026-02-20,Unspecified,,,,7851.969,0.2431169,0.21848364,,0.5181622,0.8478532,0.7516779,,10.640972,0.955253,16.898176,10.60524222,0.8205135757,14.63575716,10.45182825,0.800204635,15.066498,7.574819,0.6681677,9.971202,14.009057,1.0792626,19.932741,1224.76,,,,,,,,,,,,,,,,
GIC,,,,,,1.9903286,,1.9769315,2.06137,0.3482,0.38955,-17.241379,1335.8,,,,,1412.0336,,1407.1992,1406.3539,#Calc,#Calc,-0.952381,99.7,,,,,105.2389,,,,#Calc,#Calc,30.6,,,,47.8,473.4,,,,,17.56225426,25.96818874,#Calc,#Calc,#Calc,,,,,0.007679160202,66.7,38,2026-03-03,Unspecified,,,,602.5,0.21185263,0.20800684,,0.60330117,0.96554655,0.87167084,,11.648735,0.8681805,15.374347,12.34324444,0.9343025699,15.77226591,11.9554815,0.9252561,15.3019255,9.704837,0.6292548,11.853996,17.202894,1.3519471,22.115026,38.79,,,,,,,,,,,,,,,,
GIII,,,,,,3.0337558,,3.0276937,2.7753198,0.5761607,-0.017904667,17.943928,3025.059,,,,,2770.3845,,2843.6602,2936.3508,#Calc,#Calc,-2.2778392,238.71,,,,,219.90588,,,,#Calc,#Calc,28.65,,,,101.416,1182.341,,,,,9.594118803,5.3255956,#Calc,#Calc,#Calc,,,,,-0.07648457672,367.67,33.75,2026-03-12,Unspecified,,,,2758.713,0.3212066,0.3497453,,0.6936484,0.61210656,1.2793528,,6.1803427,0.49057946,9.44374,5.320514989,0.4631945351,7.589972524,5.27270875,0.4506095,7.5353027,3.9556615,0.30965343,4.6275153,6.8794456,0.6689001,10.633006,34.83,,,,,,,,,,,,,,,,
GILD,,,,,,8.798056,,8.732834,8.513402,1.8461541,2.0326118,15.849173,29054,,,,,30276.18,,30112.078,29714.523,7646.7427,7078.736,4.3466153,13669,,,,,15746.42,,,,4386.0254,3924.192,135.93,,,,15766,22863,,,,,1.051570784,9.212917932,41.2523,1.37361179,2.320405,,,,,-0.05413196205,9162,139.5652161,2026-02-10,Unspecified,,,,58533,0.31969233,0.27307186,,0.16895905,0.38373923,0.3489418,,11.820987,6.148009,15.450004,9.681435314,4.622986575,12.35120591,9.644097,4.466336,12.507466,7.7577076,3.52128,9.21146,11.820987,6.148009,15.450004,136.3,,,,,,,,,,,,,,,,
GILT,,,,,,0.5525206,,0.55384475,0.6194178,0.13666667,0.105,110.52631,408.0717367,,,,,513.877,,507.2199,490.08356,#Calc,#Calc,3.994186,40.63392422,,,,,63.454018,,,,#Calc,#Calc,18.65,,,,-89.849,126.077,,,,,8.42112041,3.44293292,#Calc,#Calc,#Calc,,,,,-0.0217511673,33.3774,18.29999924,2026-02-10,Before Market,,,,675.75,0.57490345,0.52581898,,1.5878944,1.139562,0.6622354,,16.17554,1.9973711,33.7544,6.621099758,0.8555188306,18.07259573,6.42244625,0.82466367,16.895817,3.0506017,0.43878248,10.083458,16.17554,1.9973711,33.7544,18.67,,,,,,,,,,,,,,,,
GIS,,,,,,3.708266,,3.702096,3.707686,0.80986416,0.8796766,7.1493177,18776.7,,,,,18556.361,,18568.832,18568.148,4778.4004,4560.7813,1.663923,4490,,,,,3503.4353,,,,927.5573,835.0381,44.56,,,,13051.4,6358.4,,,,,10.58738754,12.26817001,36.925797,5.665645022,4.996543,,,,,-0.002879900452,1782.6,52,2026-03-25,Unspecified,,,,32549,0.2601656,0.23483444,,-0.0890012,-0.11084577,-0.06792479,,10.562743,1.9942427,12.016398,12.351644,2.496723473,14.82438087,12.039582,2.4592315,14.207611,10.315479,1.9469173,11.594525,15.533339,3.1507986,20.285448,67.35,,,,,,,,,,,,,,,,
GKOS,,,,,,-0.25386807,,-0.3377693,-0.18068768,-0.21510398,-0.18394786,38.60195,469.82,,,,,623.5856,,609.55255,584.05774,#Calc,#Calc,9.060004,-39.73,,,,,21.431728,,,,#Calc,#Calc,119.98,,,,-169.397,361.142,,,,,-17.06132411,-12.03041383,#Calc,#Calc,#Calc,,,,,-0.07544733145,-27.61,132.7142792,2026-02-17,4:05 PM,,,,999.378,0.49363052,0.4112146,,1.2900034,1.067329,0.67057997,,313.42386,10.771921,#N/A,640.0549343,11.3761412,#N/A,440.398025,10.700351,#N/A,164.1111,7.0440702,#N/A,14187.815,17.482512,#N/A,161.78,,,,,,,,,,,,,,,,
GL,,,,,,15.108994,,15.003188,14.891397,3.4386015,3.5321076,4.5956078,5940.974,,,,,6370.587,,6342.7188,6293.783,1531.9937,1557.1506,-0.41521665,1587.605,,,,,1657.1573,,,,#N/A,#N/A,136.5,,,,2411.646,#N/A,,,,,15.57910141,12.68743249,48.22294,1.959537648,2.821265,,,,,-0.01175883425,1245.74,168.6999969,2026-02-04,After Market,,,,30527.616,0.15908527,0.17619606,,0.4690995,0.60080117,0.47591877,,8.2109,2.1358714,9.034354,8.198141491,2.148252031,9.180046989,8.211501,2.21018885,9.2562035,4.645017,1.1817865,4.142393,9.738471,2.5495424,12.387387,147.83,,,,,,,,,,,,,,,,
GLBE,,,,,,1.00235,,0.9661387,0.8186814,0.31434962,0.14123489,0.03858631,918.9020868,,,,,1202.5115,,1177.784,1131.4338,#Calc,#Calc,1.1488278,34.73488555,,,,,264.6077,,,,#Calc,#Calc,37.55,,,,-528.45,390.541,,,,,-8.233158767,-16.29810218,#Calc,#Calc,#Calc,,,,,-0.1652863188,196.38206,49.8571434,2026-02-25,Unspecified,,,,1278.512,0.35201023,0.40912655,,1.9335508,1.7921668,1.2412838,,22.973831,5.055297,37.461964,39.28868254,6.794507455,84.0079033,36.458903,6.68615415,54.144337,20.420671,4.3132887,36.007694,74.758575,10.3011875,302.0986,63.69,,,,,,,,,,,,,,,,
GLIBA,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,,1047,,,,,#N/A,,#N/A,#N/A,#Calc,#Calc,,-131,,,,,#N/A,,,,#Calc,#Calc,37.96,,,,930,#N/A,,,,,2.665651181,2.665651181,#Calc,#Calc,#Calc,,,,,#VALUE!,#N/A,#N/A,2026-02-11,Before Market,,,,3011,0.24524727,0.36973743,,0.2545403,0.2545403,-0.062466446,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.24,,,,,,,,,,,,,,,,
GLNG,,,,,,0.54863864,,0.58032876,0.85139865,0.38488623,0.36358008,16.600136,337.5289739,,,,,385.39468,,383.1138,391.29437,#Calc,#Calc,-2.300226,156.3906184,,,,,249.90048,,,,#Calc,#Calc,40.46,,,,1267.549,139.795,,,,,1.723951426,5.668741496,#Calc,#Calc,#Calc,,,,,-0.09306210315,-459.86564,51.34545517,2026-03-03,Unspecified,,,,4675.485,0.24032276,0.23928286,,1.4861327,1.0793079,0.16110826,,23.309042,15.114223,73.74617,14.01765457,10.91913084,22.05686793,13.747898,10.9945295,16.586458,6.7675033,6.991491,7.1754637,23.520325,15.541401,73.74617,45.98,,,,,,,,,,,,,,,,
GLOB,,,,,,6.329295,,6.288693,6.273033,1.5415413,1.4957372,-0.80455935,2484.891,,,,,2493.9063,,2486.8997,2493.9446,#Calc,#Calc,0.30387625,356.148,,,,,499.64548,,,,#Calc,#Calc,69.04,,,,307.164,761.063,,,,,7.995769863,8.795260059,#Calc,#Calc,#Calc,,,,,-0.04448916617,230.803,84.52381134,2026-02-12,Unspecified,,,,3346.186,0.54040535,0.4675088,,1.1197212,1.4473749,1.203636,,7.054551,1.4133549,10.908008,14.44822958,2.862016328,23.87000039,16.0156775,3.1801022,26.9249415,5.7195535,1.1551178,8.8460045,22.365526,4.3955317,37.549507,228.98,,,,,,,,,,,,,,,,
GLP,,,,,,2.885041,,2.8644383,3.3754795,0.6,0.24,-39.449543,18099.776,,,,,29844.068,,29442.324,28823.117,#Calc,#Calc,-34.901215,379.336,,,,,403.86945,,,,#Calc,#Calc,44.27,,,,2039.59,549.68,,,,,3.946363066,8.057342948,#Calc,#Calc,#Calc,,,,,-0.0427544742,-68.779,45,2026-02-27,Unspecified,,,,3700.284,0.3645098,0.31751608,,0.41966355,0.73162603,0.9576777,,8.981809,0.121547714,15.344669,8.608325565,0.1427781834,13.6796699,8.776997,0.143118985,12.4568575,6.629403,0.116749324,7.8011684,10.08021,0.16930708,24.836433,60,,,,,,,,,,,,,,,,
GLPI,,,,,,3.0842438,,3.1214416,3.0220351,0.7426338,0.7398256,14.614147,1577.336,,,,,1697.6964,,1689.1688,1655.376,#Calc,#Calc,-0.13933869,1462.686,,,,,1590.1342,,,,#Calc,#Calc,45.41,,,,6996.793,1269.329,,,,,6.978550968,6.616810747,#Calc,#Calc,#Calc,,,,,-0.02688412293,997.381,53.90217209,2026-02-19,After Market,,,,12786.571,0.19389126,0.20779404,,0.1707716,0.45432308,0.69205356,,12.7306795,11.924092,14.72322,13.92947447,12.90732351,16.45766445,13.920896,12.8521845,16.3625345,12.114867,11.3926325,13.335334,15.724082,14.745176,20.051666,52.245,,,,,,,,,,,,,,,,
GLUE,,,,,,-1.3920363,,-1.2940089,-1.1186032,-0.32965115,-0.47636,9.920449,181.538,,,,,57.113297,,57.47243,67.541916,#Calc,#Calc,73.64341,30.283,,,,,22.68218,,,,#Calc,#Calc,22.84,,,,-351.09,173.209,,,,,-30.03735043,-38.37562401,#Calc,#Calc,#Calc,,,,,-0.1343825833,145.022,33.79999924,2026-03-12,Unspecified,,,,459.841,1.731037,1.3601982,,1.5473018,2.1068063,1.6053317,,67.49239,26.804173,#N/A,71.98897358,13.49081395,#N/A,73.952585,13.004185,#N/A,45.72023,-2.6617916,#N/A,91.247,51.36887,#N/A,25.77,,,,,,,,,,,,,,,,
GLW,,,,,,3.1011527,,3.032863,2.8299901,0.70649976,0.6679546,0.82752967,14933,,,,,18507.67,,18294.822,17516.887,4355.6875,4230.345,0.95719135,3464,,,,,5204.433,,,,1217.0697,1161.322,93.3,,,,7537,5179,,,,,2.666034406,5.359635546,60.84304,1.943824679,2.202413,,,,,-0.044211119,1162,116.9090881,2026-01-28,Before Market,,,,29916,0.28787577,0.34533485,,1.2359829,1.1332724,1.1244261,,17.09896,4.808298,30.085588,10.86416541,2.983507568,19.32941652,10.2275405,2.8029965,18.4468695,7.4948034,2.055316,12.202557,17.944813,5.0085254,31.82703,96.64,,,,,,,,,,,,,,,,
GLXY,,,,,,-0.1487793,,-0.22022831,-0.1388977,-0.49153847,-0.027738461,196.03525,51909.42773,,,,,61203.01,,61080.797,58214.465,#Calc,#Calc,69.41825,364.4886359,,,,,261.84253,,,,#Calc,#Calc,31.9,,,,-2282.212,1354.513,,,,,8.741487813,18.61580132,#Calc,#Calc,#Calc,,,,,-0.5519030549,-33.12127,48.53480148,2026-02-03,Before Market,,,,11522.716,0.80757576,0.8523081,,3.1102884,2.8830194,3.8769407,,23.649467,0.101178624,#N/A,25.88167988,1.887623565,63.9144779,6.760888,2.11676185,13.214965,1.818657,0.04360897,8.043836,302.87085,4.545593,3944.9321,45.92,,,,,,,,,,,,,,,,
GM,,,,,,12.054742,,11.785628,11.124076,2.2548234,2.7041159,22.36321,187435,,,,,187290.56,,187056.16,184468.02,45142.477,44415.676,7.8921094,17971,,,,,20322.002,,,,3985.4897,4976.76,79.68,,,,99956,17568,,,,,3.97487256,6.45245532,71.5847,2.170895382,2.4940727,,,,,-0.06698266245,-1748,92.17391205,2026-01-27,Unspecified,,,,288168,0.30185518,0.27719353,,0.81691915,1.165172,1.3164083,,8.798125,0.9546424,6.609847,8.565787967,0.8571458414,5.176396923,8.6394675,0.86014687,4.9902595,7.196922,0.7133582,3.6731772,10.129018,0.98378056,7.130954,85.18,,,,,,,,,,,,,,,,
GME,,,,,,#N/A,,#N/A,0.8593151,#N/A,#N/A,20,3808.2,,,,,#N/A,,#N/A,4244.2163,#Calc,#Calc,-16.842655,462.5,,,,,#N/A,,,,#Calc,#Calc,22.99,,,,-4441.6,1172.7,,,,,3.789978063,-9.168432073,#Calc,#Calc,#Calc,,,,,-0.03769401439,568.7,#N/A,2026-03-31,Unspecified,,,,10550.7,0.3430399,0.3571265,,0.5489729,0.96869665,-1.206327,,#N/A,#N/A,#N/A,162.3740632,1.437849505,1925.924036,40.319455,1.2009146,92.866475,18.983433,0.49275613,23.583488,685.3795,3.931235,145947.86,35.81,,,,,,,,,,,,,,,,
GMED,,,,,,4.142531,,4.036463,3.5232155,1.1180285,0.89303076,51.136726,2769.804,,,,,3166.2185,,3110.7908,3036.836,#Calc,#Calc,4.675954,736.561,,,,,998.94965,,,,#Calc,#Calc,92.52,,,,-270.409,1690.926,,,,,2.349100451,6.495120631,#Calc,#Calc,#Calc,,,,,-0.06817307881,579.606,106.5833359,2026-02-19,Unspecified,,,,5095.64,0.31798655,0.30981619,,0.8622898,0.9866212,1.0676777,,12.269131,3.8709407,22.334171,11.51153629,3.648675488,21.18313343,11.855717,3.69999575,21.636647,7.5201054,2.1483698,15.196715,19.861893,6.8577614,33.62236,101.3975,,,,,,,,,,,,,,,,
GNL,,,,,,-0.16,,-0.18717808,-0.41986302,-0.05,-0.04,-371.42856,580.848,,,,,468.32077,,468.49768,488.4757,#Calc,#Calc,0.70254683,272.718,,,,,356.68796,,,,#Calc,#Calc,9.4,,,,2749.37,273.419,,,,,-1.9039124,-1.370699377,#Calc,#Calc,#Calc,,,,,-0.07813528136,190.382,9.899999619,2026-03-04,Unspecified,,,,4765.17,0.18927635,0.18175774,,0.094990805,0.64427394,1.1084601,,13.529983,10.304864,#N/A,11.4946739,8.499667023,10.69655157,11.4546985,8.3592055,8.067003,6.914206,5.1787024,5.36692,14.581843,10.386383,29.413122,9.655,,,,,,,,,,,,,,,,
GNRC,,,,,,8.142481,,8.143952,8.581364,1.7696308,1.3212364,-16.131752,4352.444,,,,,4742.646,,4741.6123,4714.0713,1169.3889,1020.33325,-6.4832687,622.372,,,,,865.8074,,,,200.5822,164.08485,173.01,,,,1120.147,1616.927,,,,,8.596932491,10.908145,59.953457,6.776582811,3.1118429,,,,,-0.05912802781,424.305,204.5625,2026-02-18,Unspecified,,,,5598.102,0.38588882,0.4391338,,0.86396277,1.5243225,1.826706,,13.115008,2.394248,21.247824,11.87130079,2.170423236,18.41487207,11.8537175,2.1556921,18.3166415,8.322576,1.5134491,11.996858,15.072522,2.8359182,24.200985,203.2499,,,,,,,,,,,,,,,,
GNTX,,,,,,1.9743795,,1.9455901,1.940887,0.42644408,0.4593242,-2.951505,2431.504922,,,,,2667.0144,,2656.5874,2653.8235,#Calc,#Calc,-2.5399818,550.08419,,,,,600.58606,,,,#Calc,#Calc,23.59,,,,-170.373922,818.416866,,,,,16.68764686,17.46318576,#Calc,#Calc,#Calc,,,,,-0.06379189628,470.90177,27.25,2026-01-30,8:00 AM,,,,2938.754652,0.21553543,0.21850895,,0.48184198,0.7204731,0.7730492,,8.204091,1.8474826,11.948057,9.892185777,2.531427171,14.39249896,10.1243625,2.6559359,14.62284225,7.188674,1.7146028,10.638876,12.035185,3.2488115,18.089241,29.38,,,,,,,,,,,,,,,,
GNW,,,,,,0.61189044,,0.6102192,0.5262192,0.16,#N/A,-60.000004,7037,,,,,#N/A,,#N/A,#N/A,#Calc,#Calc,,576,,,,,#N/A,,,,#Calc,#Calc,8.14,,,,-516,#N/A,,,,,3.227322576,3.971835572,#Calc,#Calc,#Calc,,,,,0.0003371309157,154,#N/A,2026-02-23,After Market,,,,70574,0.1951008,0.18681591,,0.67649037,0.6155439,1.067021,,#N/A,#N/A,13.303036,#N/A,#N/A,9.405101418,#N/A,#N/A,7.7298205,#N/A,#N/A,5.185969,#N/A,#N/A,20.090046,9.28,,,,,,,,,,,,,,,,
GOLD,,,,,,2.908041,,2.7399452,2.7643151,0.5775,0.6725,-66.94747,11944.284,,,,,13187.461,,12960.3545,11203.547,#Calc,#Calc,37.71275,85.396,,,,,124.83539,,,,#Calc,#Calc,43.11,,,,666.366,180.107,,,,,1.84206524,15.66518269,#Calc,#Calc,#Calc,,,,,-0.1012314806,434.611,51.5,2026-02-05,4:05 PM,,,,2579.371,0.50666546,0.4122183,,1.1976155,0.8775832,0.4478987,,14.292096,0.13529211,14.824413,10.83057213,0.1459446615,7.970341859,11.5623245,0.14859399,8.47428925,7.389081,0.104487225,4.2702603,14.779731,0.1890723,15.414374,44.31,,,,,,,,,,,,,,,,
GOLF,,,,,,3.713918,,3.6783679,3.5828128,-0.2902528,1.298,-5.0251255,2526.675,,,,,2601.7417,,2593.572,2563.8389,#Calc,#Calc,3.7335706,386.241,,,,,418.664,,,,#Calc,#Calc,94.34,,,,812.248,1199.712,,,,,13.44447031,13.2854418,#Calc,#Calc,#Calc,,,,,0.01089785973,110.14,86.66666412,2026-02-26,Unspecified,,,,2353.589,0.2732925,0.24788734,,0.8261515,0.9659734,0.888865,,15.507023,2.4953408,25.401745,12.54327603,1.980564367,19.6162434,12.373182,1.98387705,19.3909105,10.329212,1.6040624,14.737682,15.507023,2.4953408,25.401745,95.635,,,,,,,,,,,,,,,,
GOOG,,,,,,11.38164,,11.223233,10.598492,2.639385,2.5412161,26.614056,385516,,,,,461093.4,,454480.8,433835.13,111011.836,103328.06,2.4035296,171744,,,,,215551.83,,,,49445.23,47320.59,328.43,,,,-57301,228134,,,,,30.42212607,26.41178396,80.516846,0.7035526236,1.8811326,,,,,-0.04908674022,73552,348.9393921,2026-02-04,After Market,,,,536469,0.17913025,0.26568813,,1.1129564,1.0771545,1.0897125,,18.299213,8.554511,28.856121,12.56319041,5.39230557,20.87144731,12.1218595,5.1532935,20.623268,9.204028,3.578446,15.65198,18.858696,8.812701,29.727335,341.2,,,,,,,,,,,,,,,,
GOOGL,,,,,,11.381509,,11.221677,10.595857,2.6396234,2.5410182,26.790062,385516,,,,,461130.44,,454468,433843.2,111004.71,103315.914,2.4071188,171744,,,,,215862.98,,,,49466.99,47427.676,327.93,,,,-57301,228134,,,,,30.42212607,26.41178396,80.05091,1.077279556,2.1266518,,,,,-0.04908674022,73552,348.9552307,2026-02-04,After Market,,,,536469,0.17657509,0.2673144,,1.138051,1.0906395,1.0861452,,18.272835,8.553824,28.812523,12.55463957,5.392512822,20.71922642,12.1131485,5.1551125,20.440604,9.200652,3.5777674,15.506311,18.837572,8.8132305,29.691294,340.49,,,,,,,,,,,,,,,,
GPC,,,,,,8.465453,,8.388198,8.263843,1.8097594,2.0140767,-0.62112355,24060.899,,,,,25236.21,,25131.441,25002.61,6058.8003,6162.6724,2.2370117,1696.713,,,,,2237.955,,,,501.579,537.38684,137.63,,,,5967.083,8431.632,,,,,9.789482637,13.91770441,60.191517,3.138465874,3.5650897,,,,,0.001474258654,133.523,151.2857208,2026-02-25,Unspecified,,,,20694.868,0.2574853,0.25275063,,0.56106204,0.6635521,0.7526249,,11.247781,0.99745667,16.257843,11.06285,1.005294964,15.36511869,10.874346,0.989229275,15.065514,9.531312,0.83858943,12.656979,13.857205,1.2888122,20.448246,143.48,,,,,,,,,,,,,,,,
