1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
Ticker,EPS LTM,EPS - most recent FY,EPS Est current FY,EPS Est FY+1,EPS Est FY+2,EPS EST NTM,EPS EST NTM+1,EPS EST NTM - 30 days ago,EPS EST NTM - 90 days ago,EPS EST Current Qtr,EPS Est Next Qtr,EPS surprise last qtr,Sales LTM,Sales - most recent FY,Sales Est current FY,Sales Est FY+1,Sales Est FY+2,Sales EST NTM,Sales EST NTM+1,SALES EST NTM - 30 days ago,SALES EST NTM - 90 days ago,SALES EST Current Qtr,SALES EST Next Qtr,SALES surprise last qtr,EBITDA LTM,EBITDA - most recent FY,EBITDA Est current FY,EBITDA Est FY+1,EBITDA Est FY+2,EBITDA EST NTM,EBITDA EST NTM+1,EBITDA EST NTM - 30 days ago,EBITDA EST NTM - 90 days ago,EBITDA EST Current Qtr,EBITDA EST Next Qtr,PRICE,SO,MKT CAP,EV,ND,Gross Profit LTM,EBIT LTM,Stock Option Expense - LTM,Stock price - LTM High,Stock price - LTM LOW,ROIC 1 YR,ROIC  3YR,14 day RSI,SI % of float,SI Days to Cover,Insider % ownership,Insider Purchases,Insider Sales,,,,Accruals abs,acrcrurals %,FCF,Consensus Price Target,Next Earnings Date,Next Earnings Date Time of day,LAST Reported FYE,FYE,LAST Reported FQ,Total assets,1 month volatility,2 month vol,3 month vol,1 yr Beta,3 yr beta,5 yr beta - monthly,5 yr beta - weekly,EV/EBITDA - NTM,EV/Sales - NTM,P/E NTM,3-YR AVG NTM EV/EBITDA,3-YR AVG NTM EV/SALES,3-YR AVG NTM P/E,3-YR MEDIAN NTM EV/EBITDA,3-YR MEDIAN NTM EV/SALES,3-YR MEDIAN NTM P/E,3-YR MIN NTM EV/EBITDA,3-YR MIN NTM EV/SALES,3-YR MIN NTM P/E,3-YR MAX NTM EV/EBITDA,3-YR MAX NTM EV/SALES,3-YR MAX NTM P/E,52 week high,26-YR AVG NTM EV/EBITDA,26-YR AVG NTM EV/SALES,26-YR AVG NTM P/E,26-YR MEDIAN NTM EV/EBITDA,26-YR MEDIAN NTM EV/SALES,26-YR MEDIAN NTM P/E,26-YR MIN NTM EV/EBITDA,26-YR MIN NTM EV/SALES,26-YR MIN NTM P/E,26-YR MAX NTM EV/EBITDA,26-YR MAX NTM EV/SALES,26-YR MAX NTM P/E
HUBS,-0.070,0.089,9.604,11.497,14.123,11.393,13.979,11.245,10.849,2.986,2.343,2.855,2987.726,2627.543,3114.075,3611.128,4198.047,3583.892,4165.887,3542.788,3433.415,830.673,838.719,2.914,165.505,145.998,699.455,848.412,1065.565,840.250,1053.666,827.600,790.713,214.157,176.940,392.470,51.819,20559.777,19457.825,-1324.079,2513.603,22.626,418.812,881.130,344.410,0.218,-5.063,74.174,2.215,1.272,0.038,0.000,8.000,,,,-593.971,-128.3429127,654.987,589.1935425,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,3795.833,0.347,0.513,0.500,1.682,1.570,1.458,1.707,22.431473,5.255755,33.431396,49.60792201,9.489177532,74.2746958,53.3233775,9.4940625,76.769705,21.034649,4.9211044,31.47627,71.18782,13.48663,136.16006,881.13,205.6796713,9.149560505,207.152197,70.978955,8.325745,120.38541,21.034649,1.7769921,31.47627,18029.4,24.299635,8513.958
HUM,10.670,9.986,17.060,12.390,19.617,12.646,19.221,13.344,14.719,-4.010,10.637,10.733,126362.000,117811.000,129097.500,143425.520,153915.030,142640.420,153340.250,140623.840,132470.000,32031.127,35682.470,2.036,3223.000,3349.000,4041.289,3429.441,4475.264,3462.967,4417.959,3590.623,3870.741,-224.482,1924.895,256.660,120.869,30869.270,38269.412,10039.000,#N/A,2353.000,209.600,315.348,206.870,4.403,9.306,69.897,3.987,3.007,0.002,0.000,0.000,,,,-1759.000,-1.457332229,1547.000,285.75,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,46312.000,0.413,0.426,0.456,0.857,0.305,0.465,0.434,11.113806,0.26932535,20.191645,10.65231761,0.440911652,17.10422099,10.536271,0.43815135,17.0594685,8.026626,0.24259378,12.449066,13.3975725,0.7106131,21.754389,315.3482,8.302039916,0.400794058,14.60990053,8.176415,0.380687985,15.1585975,1.8334445,0.071622394,3.2817585,15.036327,0.8051144,23.64047
HUT,1.838,3.284,0.312,0.218,0.653,0.223,0.629,0.149,-0.059,-0.074,0.055,,178.318,162.385,246.248,442.465,587.471,431.713,579.526,417.888,321.785,99.641,104.023,26.081,453.387,531.113,243.292,210.490,347.942,212.287,340.410,211.465,159.070,37.437,48.845,46.040,101.048,4974.024,6033.760,167.625,8.780,374.354,17.752,57.290,10.040,36.148,-8.260,63.509,15.102,2.437,0.110,0.000,0.000,,,,407.461,1.202212282,-287.834,60.93333435,3/2026,Unspecified,12/31/2024,12/2024,09/30/2025,1629.606,1.090,1.197,1.065,2.650,2.806,4.386,3.055,25.69136,12.850584,232.69852,32.02325534,6.283248289,328.1111633,21.339197,5.6973014,53.3113965,0.78294086,0.15512328,4.7597213,431.6998,20.806694,58022.418,57.2899,16.36949949,4.030476171,42.62680239,6.9619155,2.5262785,12.076612,0.44341996,0.29243895,0.7027895,428.65,18.924397,1296.6682
HWM,3.563,2.812,3.697,4.443,5.204,4.402,5.162,4.310,4.110,0.960,1.008,4.404,7975.000,7430.000,8198.860,9076.558,9974.186,9028.464,9925.000,8930.411,8730.008,2118.151,2153.263,2.312,2239.000,1842.000,2385.018,2751.563,3126.085,2731.478,3105.563,2687.832,2577.825,623.678,642.474,192.390,410.000,77352.710,80660.950,2906.000,2395.000,1956.000,53.720,211.950,105.040,14.793,8.463,36.460,2.633,4.749,0.011,0.000,0.000,,,,-143.000,-0.123809524,1279.000,232.3959961,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,10519.000,0.224,0.262,0.252,1.444,1.250,1.322,1.157,29.3824,8.886194,43.50394,20.66301809,5.394062308,32.27411312,19.4186345,4.7542418,30.562505,13.329753,3.121021,21.121525,32.69814,9.818999,49.40466,211.95,13.38410112,3.060711798,23.03184955,12.775768,2.983144,22.406017,4.1652627,0.76,5.68,32.568653,9.68908,49.25292
HXL,0.849,1.592,1.737,2.366,3.222,2.331,3.175,2.290,2.293,0.501,0.470,2.438,1862.400,1902.600,1886.186,2081.848,2283.054,2071.127,2272.029,2056.089,2046.950,481.917,493.814,3.235,241.200,310.400,333.987,408.861,480.520,404.759,476.593,399.762,396.467,94.390,95.529,76.420,83.000,6083.483,6803.926,600.800,422.100,119.600,12.877,79.200,45.275,5.638,4.041,66.497,8.572,5.687,0.008,0.000,3.000,,,,-157.800,-1.194549584,191.200,77.5,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,2725.600,0.304,0.393,0.347,1.155,1.187,1.056,1.162,16.885975,3.2964332,32.99108,15.00810466,3.102388805,28.5934589,14.928155,3.0743565,28.0741585,11.279772,2.2450821,20.484873,18.635435,3.854696,37.85303,78.69,11.53582881,2.207571171,25.21564693,11.02,2.19737725,19.832289,3.6493912,0.57,4.71,26.916002,4.1697416,542.56757
IBKR,2.076,1.732,2.116,2.331,2.584,2.319,2.570,2.283,2.117,0.568,0.561,5.119,10117.000,9391.000,6096.008,6605.207,7179.581,6577.305,7148.109,6505.114,6093.642,1577.882,1607.654,8.401,8772.000,7982.000,4762.088,5113.127,5583.602,5093.892,5557.823,5070.920,4535.655,1302.176,1274.147,66.670,436.012,29692.445,-20407.913,-51696.000,9581.000,8680.000,96.380,73.350,32.820,18.725,16.067,56.811,2.570,2.576,0.036,2.000,2.000,,,,-1468.000,-1.944370861,27247.000,80.375,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,150142.000,0.409,0.394,0.366,1.843,1.263,1.258,1.148,-4.201331,-3.2542384,27.858921,-4.714582553,-5.710392608,20.01403368,-5.034358,-5.01703765,17.700306,-5.839983,-9.123755,12.282902,-3.4645593,-2.4670665,33.214207,73.35,-6.522545355,-4.514061919,19.63076424,-8.807981,-5.676442,19.298323,-32.074352,-19.164553,6.405223,15.40118,10.123615,38.95991
IBM,8.360,6.427,11.372,12.221,13.052,12.174,13.007,12.047,11.692,4.318,1.925,8.320,65403.000,62753.000,67074.516,70150.130,73138.090,69981.600,72974.375,69670.530,68798.240,19231.021,15545.455,1.481,16079.000,11953.000,18420.350,19286.328,19910.516,19238.879,19876.314,19217.123,18688.805,6290.765,3595.008,312.670,937.161,292263.600,348471.264,43591.000,37421.000,11241.000,936.000,324.900,214.500,7.758,6.812,79.891,2.102,4.848,0.001,0.000,0.000,,,,-7430.000,-1.23524522,12471.000,294.2352905,1/2026,After Market,12/31/2024,12/2024,09/30/2025,137175.000,0.236,0.303,0.284,0.665,0.667,0.682,0.624,17.893797,4.9188857,25.324675,13.92812802,3.504334986,18.53841555,13.90539825,3.39699885,18.272363,10.236598,2.462204,12.558496,18.45351,5.031951,26.154034,324.9,9.553652227,2.145016309,14.44052872,8.941398,2.13109465,12.891347,5.6537414,0.85,6.97,18.295837,4.940878,32.918804
ICE,5.493,4.781,6.914,7.504,8.352,7.472,8.306,7.421,7.473,1.668,1.847,6.946,11874.000,11082.000,9897.282,10479.167,11100.018,10447.283,11065.999,10378.164,10399.941,2478.946,2607.879,-0.099,6557.000,6075.000,6562.456,6988.449,7494.816,6965.107,7467.070,6923.691,7008.681,1600.744,1737.878,160.380,576.000,91445.310,109412.120,18160.000,8190.000,4997.000,184.070,189.350,142.290,5.987,6.720,65.429,1.272,2.061,0.008,0.000,7.000,,,,-1855.000,-0.673565723,4492,192.5714264,2/2026,7:30 AM,12/31/2024,12/2024,09/30/2025,139428.000,0.171,0.201,0.202,0.529,0.692,1.052,0.827,15.515208,10.343953,21.15191,15.80030196,10.38626249,21.71404483,15.9238105,10.4175295,21.809163,12.578616,8.285199,17.179823,18.246607,12.147639,25.468792,189.35,13.92360915,9.24038117,21.24971513,13.99,9.09111,19.686787,6.040156,3.87,10.48,24.916569,17.293604,46.340153
IDCC,14.825,12.070,11.765,6.513,8.077,6.800,7.991,7.246,8.443,1.128,1.480,26.144,928.587,868.516,831.351,666.622,715.400,675.648,712.727,689.639,710.516,155.570,159.860,7.333,688.255,544.337,553.476,363.977,398.900,374.360,396.986,390.455,421.490,74.704,85.448,359.880,29.711,9264.967,11785.057,-491.453,828.251,613.025,38.298,412.600,169.580,47.299,20.253,62.827,11.709,10.134,0.022,0.000,5.000,,,,87.086,0.242840491,653.501,412,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,1835.529,0.374,0.485,0.469,0.840,0.825,1.535,0.889,30.785881,17.130991,51.57514,13.37723849,7.151166538,26.84587771,11.5870625,5.42206315,25.694537,4.4247146,2.1895497,15.330543,33.153446,18.858898,53.971996,412.6,14.01381145,4.661851961,37.91646852,8.7966855,4.1967724,23.812391,1.8925253,1.2383963,7.02,1719.5098,17.760801,5934.9
IDXX,12.615,10.666,12.928,14.447,16.437,14.364,16.328,14.203,13.680,2.934,3.341,8.350,4167.411,3897.504,4285.599,4660.535,5086.579,4639.991,5063.234,4608.707,4478.004,1072.925,1088.793,2.984,1454.413,1275.840,1494.693,1654.336,1856.468,1645.589,1845.392,1631.725,1583.545,346.848,387.940,701.830,83.246,56042.043,57524.932,698.682,2573.766,1314.245,45.971,769.980,356.140,40.821,45.324,51.451,2.815,3.138,0.010,0.000,1.000,,,,-41.134,-0.046329011,963.573,790.6923218,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,3293.443,0.329,0.442,0.388,0.778,1.128,1.668,1.253,35.615395,12.627749,49.801113,30.67237097,10.45316697,43.40363437,30.832612,10.416454,43.589625,20.713354,7.249632,29.118185,38.299202,13.573258,53.623688,769.98,24.67164782,5.779944603,33.9131164,21.803406,3.9118235,29.570484,8.512753,0.98,14.73,56.980362,18.38452,79.763054
IEX,6.326,6.654,7.894,8.321,8.994,8.298,8.957,8.288,8.427,2.043,1.867,5.165,3421.300,3268.800,3440.825,3542.864,3704.390,3537.273,3695.539,3528.393,3534.924,882.442,837.171,1.995,884.700,859.400,921.311,957.115,1025.635,955.153,1021.881,952.344,963.806,236.331,217.216,176.510,75.900,13211.668,14605.152,1347.400,1486.700,681.000,26.800,230.285,153.360,9.511,11.762,77.092,3.493,4.463,0.002,1.000,0.000,,,,-163.100,-0.322970297,584.100,192.25,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,6745.300,0.223,0.226,0.216,1.091,0.955,0.999,0.881,15.38148,4.152797,21.413788,17.38986106,4.852557541,23.95991087,17.690234,4.929333,24.215273,13.769181,3.7462673,18.829992,20.621367,5.8390083,28.903912,231.745,13.12790743,3.109246703,20.00624339,11.49,2.3512313,18.905897,5.3711,1.16,9.240022,23.83119,6.604149,37.126038
IFF,-1.619,0.949,4.256,4.492,4.902,4.480,4.879,4.471,4.442,0.832,1.149,3.250,11072.000,11484.000,10827.885,10647.229,11002.561,10657.128,10983.090,10680.563,10770.117,2514.857,2596.811,2.262,742.000,1598.000,2085.491,2113.170,2251.287,2111.654,2243.719,2108.407,2102.922,432.200,544.668,65.390,256.000,16746.117,22906.230,9152.000,3449.000,-270.000,70.000,89.279,59.140,1.046,-3.363,50.980,3.385,3.690,0.015,0.000,0.000,,,,-827.000,-3.403292181,353.000,79.6866684,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,28667.000,0.329,0.290,0.271,0.727,0.867,1.042,1.006,11.06777,2.19193,15.009849,13.79996561,2.68560203,18.5746266,13.9209895,2.6990244,18.3616465,10.184204,1.9942276,13.388568,16.696487,3.238481,24.557571,90.64,12.52215722,2.626274919,17.85110899,12.759126,2.5913775,17.9274425,6.405239,1.03,9.192297,18.65211,4.319758,25.046722
ILMN,4.464,-7.692,4.712,5.011,5.714,4.995,5.675,4.965,4.732,1.220,1.120,14.682,4285.000,4372.000,4285.338,4377.487,4626.025,4372.438,4612.407,4359.733,4340.230,1101.400,1057.162,1.744,1271.000,-725.000,1191.668,1241.505,1436.709,1238.774,1426.013,1219.309,1186.652,304.510,277.004,134.910,159.000,20614.248,22074.140,1402.000,2862.000,996.000,229.200,153.060,68.700,-19.825,-16.434,76.668,4.751,3.838,0.008,1.000,0.000,,,,-2060.000,1.684382666,1000.000,120.3888855,2/2026,Unspecified,12/29/2024,12/2024,09/28/2025,6303.000,0.260,0.678,0.631,1.331,1.460,1.448,1.389,17.090961,4.840588,25.843016,29.74383575,4.910246923,63.84553202,32.27281,4.8407907,64.49018,10.186256,2.8888824,15.222456,56.991997,7.4575205,162.37555,153.06,30.71887178,7.518138827,61.28628157,30.80,6.8387747,47.9469335,9.313414,0.78,15.41,67.881004,21.984161,2570.4524
INCY,5.961,0.155,6.715,7.783,9.323,7.725,9.239,7.643,6.776,1.928,1.709,40.635,4813.105,4241.217,4971.690,5529.269,6093.383,5498.716,6062.473,5455.770,5206.045,1351.875,1240.037,8.684,1682.536,408.158,1585.286,1737.763,1965.585,1729.408,1953.102,1716.458,1545.108,449.979,394.278,95.170,210.530,18684.059,16281.445,-2097.755,4406.628,1590.499,204.552,109.275,53.560,0.747,12.678,34.963,4.711,4.883,0.015,0.000,7.000,,,,-302.722,-9.281680208,1197.041,101.0500031,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,5482.313,0.300,0.346,0.313,0.229,0.562,0.815,0.496,10.285444,3.2343128,13.302284,10.09985808,2.709883912,15.20490276,9.8226375,2.7035073,13.424936,6.7595916,1.789464,9.442242,15.5128145,4.2040963,29.655724,109.275,103.7728644,19.59778657,368.7811841,37.61616,9.42031,38.942352,7.0213804,-0.86039144,9.729047,7339.9966,186.12358,60672.09
INFA,0.033,0.032,1.121,1.273,1.550,1.265,1.535,1.276,1.250,0.371,0.275,9.313,1678.707,1640.018,1707.900,1847.340,2048.200,1839.700,2037.194,1781.096,1751.158,459.413,440.229,0.270,324.373,338.518,557.039,586.689,#N/A,585.065,586.689,593.277,590.431,172.309,128.716,24.790,313.491,7644.325,8175.915,628.197,1252.567,204.746,207.919,27.880,15.650,0.242,-1.700,100.000,#N/A,#N/A,0.336,0.000,5.000,,,,-399.919,-40.26976135,466.217,22,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,5279.532,0.013,0.013,0.015,0.399,0.850,1.135,1.187,13.986032,4.449702,19.642738,14.38143006,4.608796343,21.53668902,14.0113105,4.61663415,20.767126,9.423282,3.167564,12.568693,21.752474,7.452431,34.94089,27.88,15.7614411,4.661397205,23.30459451,14.49,4.6010933,21.779559,9.851757,3.24,13.22,33.779427,8.338291,53.081257
INTA,-0.350,-0.231,1.172,1.415,1.658,1.281,1.524,1.260,1.159,0.260,0.313,24.093,524.342,504.120,571.392,648.069,733.774,605.844,686.578,599.332,583.762,138.188,143.943,2.753,-1.498,7.438,113.090,137.644,165.661,124.122,150.232,122.037,116.655,25.938,30.906,43.000,78.710,3522.839,3270.832,-290.695,384.894,-25.702,75.353,77.740,35.505,-3.800,-18.283,60.574,3.633,4.258,0.097,0.000,6.000,,,,-141.746,7.780973816,102.871,57.125,02/2026,Unspecified,06/30/2025,06/2025,09/30/2025,894.161,0.412,0.387,0.344,1.235,1.388,0.688,1.348,26.57008,5.437143,33.826275,172.7799539,6.109316848,758.8713088,49.310482,5.70906975,73.80926,22.474852,3.8867846,30.290794,2497.8928,10.10269,170797.6,77.74,222.3591244,5.787002929,462.3439044,54.29413,5.437143,74.10456,23.301796,2.43,30.29,2297.4368,11.765254,20454.904
INTC,0.011,-4.382,0.332,0.595,1.061,0.581,1.036,0.561,0.533,0.079,0.057,1191.259,53439.000,53101.000,52541.445,53801.754,56505.035,53732.695,56356.910,53642.246,53318.230,13395.273,12490.021,3.456,14186.000,1203.000,13229.836,16505.027,21149.300,16325.565,20894.820,16056.235,15352.308,3662.091,3319.168,40.780,4280.000,194520.600,210746.180,28409.000,19016.000,2860.000,2012.130,44.020,17.665,-12.559,2.705,65.333,3.128,1.677,0.001,0.000,0.000,,,,-27044.000,1.441885263,-8418.000,38.30303192,1/2026,Unspecified,12/28/2024,12/2024,09/27/2025,196485.000,0.627,0.564,0.705,1.407,1.766,1.343,1.347,13.127108,3.9767168,71.79814,9.912278306,2.815236483,32.05835197,9.7179015,2.752555,28.368701,5.9599633,1.9727873,14.065763,13.779648,4.1753845,76.06261,44.02,8.781121346,3.687037148,19.41724314,7.640231,3.1177994,15.723155,3.9475257,1.70,7.85,47.436047,13.457793,72.113846
INTU,14.603,13.671,23.178,26.300,29.985,24.316,27.643,24.019,23.525,3.681,12.969,7.942,19433.000,18831.000,21203.560,23828.950,26915.848,22160.209,24953.764,21894.742,21454.800,4522.491,8504.419,3.426,6244.000,5890.000,8990.484,10141.427,11469.837,9409.869,10625.478,9301.586,9123.840,1485.114,4933.884,662.430,283.000,184337.030,189307.830,2087.000,15043.000,5427.000,1682.900,813.700,532.645,15.258,12.299,54.020,1.920,2.407,0.024,0.000,2.000,,,,-2338.000,-0.604290514,6353.000,820.7692261,02/2026,Unspecified,07/31/2025,07/2025,10/31/2025,36958.000,0.275,0.248,0.237,0.469,0.841,1.267,1.241,20.493671,8.702388,27.759317,22.6159534,9.353168501,31.04261062,22.3129065,9.275646,30.7895565,18.506174,7.520241,25.520237,27.712006,11.343761,37.350063,813.7,17.17223726,5.707832662,30.17395799,15.28,4.533827,28.249059,3.9207942,1.41,12.03,58.882877,15.016107,126.53529
INVH,0.520,0.340,0.900,0.787,0.838,0.793,0.835,0.846,0.833,0.185,0.204,22.332,2783.267,2694.714,2722.639,2815.867,2906.008,2810.759,2901.068,2807.552,2793.354,684.968,696.693,0.894,1498.312,1366.982,1530.631,1581.553,1658.666,1578.762,1654.441,1566.151,1572.273,382.198,386.433,26.480,613.632,16232.796,24187.501,7813.149,954.298,759.342,27.646,35.799,26.020,2.513,2.330,37.845,1.813,2.180,0.004,#N/A,#N/A,,,,-647.325,-1.428456365,962.527,34.40476227,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,18700.951,0.202,0.203,0.187,0.269,0.679,0.834,0.769,15.585004,8.754061,34.126823,18.55158651,10.77397358,43.66727722,18.736531,10.9619255,44.7737995,15.585004,8.754061,33.1587,20.463322,12.042376,49.854877,35.799,20.733362,11.89498366,97.81857487,20.915064,11.896965,80.24261,13.8567295,7.4549956,33.617996,26.298893,15.448393,483.448
IONQ,-5.354,-1.557,-4.157,-2.192,-2.126,-2.299,-2.130,-2.394,-1.820,-0.522,-0.520,-713.636,79.836,43.073,108.313,191.111,318.542,186.574,311.560,177.899,146.642,40.239,35.702,47.726,-1440.204,-312.934,-217.949,-326.178,-292.132,-320.248,-293.998,-282.252,-248.784,-90.537,-84.439,51.670,213.029,18305.646,14178.685,-322.564,-5.967,-1487.067,193.985,84.640,17.880,-74.476,-36.251,55.869,19.213,2.875,0.110,1.000,6.000,,,,-225.964,0.681338893,-259.326,74.59999847,4/2026,Unspecified,12/31/2024,12/2024,09/30/2025,511.300,0.990,1.024,1.020,1.997,3.121,2.616,2.424,#N/A,78.7664,#N/A,#N/A,55.37941289,#N/A,#N/A,52.6683295,#N/A,#N/A,10.070789,#N/A,#N/A,150.3889,#N/A,84.64,#N/A,80.06053013,#N/A,#N/A,56.594326,#N/A,#N/A,12.011291,#N/A,#N/A,500.55887,#N/A
IOT,-0.075,-0.278,0.505,0.588,0.742,0.576,0.721,0.544,0.528,0.128,0.124,26.866,1520.629,1249.199,1595.037,1918.087,2297.400,1872.949,2244.400,1828.810,1775.013,422.329,444.279,4.165,118.659,-12.953,278.126,340.855,430.314,332.090,417.814,316.844,304.448,73.905,70.902,45.020,556.317,25976.725,25679.256,-614.520,1169.691,-35.250,244.209,61.900,31.400,-14.560,-27.011,75.310,7.202,5.701,0.077,0.000,15.000,,,,-286.566,1.849922857,194.241,50.13000107,02/2026,Unspecified,02/01/2025,01/2025,11/01/2025,2024.302,0.533,0.502,0.460,1.738,1.831,1.611,1.805,77.920815,13.812653,78.811714,294.8582968,13.56332515,669.9301436,198.532685,13.435511,205.13597,62.183056,6.124157,64.06395,1890.69,21.527445,18101.248,61.8999,298.828143,12.83808543,734.628886,197.43,12.728391,205.23007,64.96415,5.59,66.48,1749.237,22.984392,18101.248
IP,-2.609,1.573,0.456,2.317,3.300,2.215,3.246,2.113,2.708,0.286,0.363,-191.804,23470.000,18619.000,24543.893,24736.875,25576.982,24726.300,25530.950,25034.396,27305.756,5935.338,5808.487,-7.497,2052.000,1709.000,3126.057,3789.359,4534.679,3753.014,4493.840,3753.518,4146.438,799.472,817.504,39.120,354.200,20656.848,32431.360,6959.000,4392.000,-399.000,59.000,60.150,35.560,3.461,5.617,62.398,10.236,11.359,0.015,8.000,1.000,,,,-1121.000,-2.012567325,-277.000,48.47999954,1/2026,Unspecified,12/31/2024,12/2024,09/30/2025,22800.000,0.364,0.470,0.398,1.088,0.908,1.081,0.796,8.658131,1.3105007,17.88123,8.821548359,1.136876926,16.89597365,8.751404,1.08365675,17.2309245,6.427395,0.8879937,11.282833,10.885599,1.515887,22.09678,60.15,7.447215532,1.11284429,16.51556765,7.4565783,1.146654,14.032818,3.9457202,0.5016245,6.1866136,11.306443,1.6107215,101.14752
IPG,1.465,1.826,2.964,3.226,3.429,3.212,3.418,3.142,3.095,1.148,0.398,0.619,10210.400,10691.700,9309.922,9561.153,9833.901,9547.387,9818.957,9048.918,9013.513,2460.700,2043.300,-2.691,1250.700,1541.700,1621.832,1847.932,1920.466,1835.543,1916.491,1902.707,1765.870,608.100,239.600,24.570,377.700,9526.575,11710.660,2067.500,1614.200,1003.100,49.217,31.270,22.510,8.700,11.695,47.561,#N/A,#N/A,0.004,0.000,0.000,,,,-365.700,-0.530384336,806.800,34.33333206,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,18325.800,0.233,0.246,0.269,0.749,0.835,1.013,0.956,6.3928895,1.2271136,7.659593,8.142084627,1.519552252,10.55345486,8.215507,1.52830345,10.5945275,6.2340345,1.2271136,7.659593,10.072802,1.89816,14.337726,33.05,8.45148213,1.37902186,24.70369712,8.386126,1.2981242,16.620201,2.707315,0.3060587,6.192876,18.543293,4.792233,3728.539
IQV,7.284,7.486,11.892,12.920,14.305,12.864,14.229,12.770,12.577,3.395,2.939,0.593,15903.000,15405.000,16188.421,17043.479,18010.742,16996.625,17957.740,16917.035,16704.010,4243.440,4078.891,0.499,3442.000,3494.000,3781.327,3999.954,4268.856,3987.975,4254.122,3967.624,3932.596,1039.343,936.269,222.920,183.400,37963.277,51621.364,12636.000,4241.000,2312.000,170.640,234.295,134.645,7.075,6.286,56.978,3.280,4.599,0.008,0.000,2.000,,,,-1343.000,-0.978150036,2211.000,248.6000061,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,26899.000,0.237,0.236,0.299,0.797,1.091,1.369,1.195,13.082194,3.0692906,17.580107,13.11475758,3.152917514,17.81451904,13.2451935,3.19161355,18.276066,9.518345,2.2560194,11.134467,15.998328,3.874306,22.738647,234.295,13.74318461,2.991492672,19.79776939,13.640068,3.2334855,19.816137,5.239195,1.285959,11.134467,19.984634,4.455459,27.892021
IR,1.348,2.059,3.286,3.567,3.901,3.552,3.883,3.537,3.613,0.904,0.775,-0.237,7458.300,7235.000,7594.260,7943.375,8360.087,7924.245,8337.254,7896.993,7894.221,2035.363,1854.933,0.358,1618.600,1794.600,2071.403,2189.058,2357.566,2182.611,2348.333,2174.395,2223.126,561.938,498.362,80.980,407.200,31996.008,36053.920,3438.100,2888.000,1130.900,51.382,103.170,65.610,6.056,5.323,75.226,4.403,5.419,0.002,#N/A,#N/A,,,,-558.100,-0.665513952,1249.500,88.35713959,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,18009.800,0.272,0.265,0.257,1.222,1.257,1.325,1.169,16.31879,4.4951887,22.48212,17.18730938,4.664626332,24.116777,16.7251185,4.580137,23.4008725,13.835411,3.5311866,19.077887,21.146044,6.025301,29.988525,103.195,14.87218438,3.726533873,21.52569533,15.413714,3.7013278,22.00435,4.3588314,0.91,10.23,20.909576,5.9588494,29.631033
IRDM,1.143,0.941,1.051,1.108,1.232,1.105,1.225,1.100,1.122,0.236,0.246,36.256,871.710,830.682,876.620,891.493,925.342,890.678,923.487,889.415,895.083,218.232,217.269,2.791,450.427,415.669,498.689,510.954,531.658,510.282,530.523,509.240,506.916,119.592,123.807,18.860,119.792,1975.510,3729.447,1713.461,412.591,241.501,48.993,34.450,15.645,4.784,1.351,87.151,9.089,5.760,0.120,2.000,1.000,,,,-263.179,-2.333643683,305.208,27.75,2/2026,Unspecified,12/31/2024,12/2024,09/30/2025,2671.471,0.291,0.474,0.470,0.773,0.680,0.611,0.679,7.077695,4.0544214,16.071264,12.48333276,7.295151015,100.543927,10.667637,6.2472491,34.6799965,6.6876907,3.8298526,14.380713,21.168415,12.474975,325.76172,34.45,9.750809572,5.680077963,255.3622271,9.445432,5.538178,13.5118805,1.3001815,0.5780375,5.335818,22.922472,14.0967455,74704.12
